time,T1038,T2571,T4587,T6376,T7640,T9105,T9625,T9989,T10169
595649701.0000,11.00005252,11.07616986,15.68890217,18.73270659,16.79597041,16.82894039,16.43914990,16.00000099,15.99999661
596964601.0000,11.00002695,11.02696625,14.41792019,19.03702836,16.82925335,16.82894407,16.44264567,16.00000109,15.99999661
598279501.0000,11.00002224,11.00948744,13.37062091,19.19459850,16.86630901,16.82894769,16.44612682,16.00000120,15.99999660
599594401.0000,11.00002144,11.00341738,12.57451108,19.18357320,16.89869452,16.82895110,16.44959299,16.00000131,15.99999659
600909301.0000,18.59800283,12.77521547,12.03739643,19.10165939,16.92350628,16.82895415,16.45304388,16.00000143,15.99999658
602224201.0000,20.61194402,15.64906667,11.82832525,18.89931369,16.93938304,16.82895675,16.45647916,16.00000156,15.99999658
603539101.0000,20.94505465,18.13781613,11.98297505,18.50424736,16.94509620,16.82895884,16.45989854,16.00000169,15.99999657
604854001.0000,20.99224721,19.68038278,12.60391340,17.94370908,16.94258363,16.82896038,16.46330170,16.00000183,15.99999656
606168901.0000,20.99879933,20.45410656,13.65554448,17.27946917,16.93766067,16.82896137,16.46668836,16.00000198,15.99999656
607483801.0000,20.99975227,20.79074256,14.96960097,16.57266111,16.92866255,16.82896182,16.47005825,16.00000213,15.99999655
608798701.0000,20.99990165,20.92368277,16.34181963,15.88283437,16.91427951,16.82896176,16.47341109,16.00000229,15.99999654
610113601.0000,20.99992688,20.97288578,17.59906625,15.27139469,16.89411931,16.82896133,16.47674662,16.00000246,15.99999654
611428501.0000,20.99993116,20.99036559,18.63893787,14.79377336,16.86710049,16.82896068,16.48006458,16.00000264,15.99999653
612743401.0000,20.99993209,20.99643529,19.43099668,14.49187258,16.83392850,16.82895997,16.48336474,16.00000282,15.99999652
614058301.0000,20.99993222,20.99852768,19.99514984,14.37707584,16.79699937,16.82895933,16.48664685,16.00000302,15.99999652
615373201.0000,20.99993243,20.99925228,20.37557699,14.42586862,16.76456140,16.82895890,16.48991068,16.00000322,15.99999651
616688101.0000,20.99993242,20.99950846,20.62097918,14.55654732,16.73967395,16.82895880,16.49315602,16.00000344,15.99999650
618003001.0000,20.99993260,20.99960065,20.77376013,14.82581771,16.72371115,16.82895915,16.49638266,16.00000366,15.99999649
619317901.0000,13.40195070,19.22559946,20.83282574,15.28695705,16.71792653,16.82896002,16.49959039,16.00000390,15.99999649
620632801.0000,11.38800987,16.35108477,20.74800766,15.86909303,16.72039705,16.82896144,16.50277901,16.00000414,15.99999648
621947701.0000,11.05489952,13.86213232,20.35844140,16.50570219,16.72528648,16.82896339,16.50594836,16.00000440,15.99999647
623262601.0000,11.00770766,12.31950107,19.58370779,17.14648236,16.73426442,16.82896583,16.50909823,16.00000467,15.99999647
624577501.0000,11.00115583,11.54575749,18.44734425,17.75333825,16.74866896,16.82896869,16.51222847,16.00000495,15.99999646
625892401.0000,11.00020332,11.20911455,17.08655310,18.29287385,16.76887701,16.82897189,16.51533891,16.00000525,15.99999646
627207301.0000,11.00005355,11.07617343,15.68891608,18.73271556,16.79599017,16.82897529,16.51842940,16.00000556,15.99999645
628522201.0000,11.00002799,11.02696971,14.41793313,19.03703888,16.82927263,16.82897878,16.52149980,16.00000588,15.99999644
629837101.0000,11.00002328,11.00949083,13.37063256,19.19461067,16.86632791,16.82898222,16.52454995,16.00000622,15.99999644
631152001.0000,11.00002249,11.00342075,12.57452141,19.18358723,16.89871336,16.82898545,16.52757974,16.00000658,15.99999643
632466901.0000,18.59800430,12.77521833,12.03740548,19.10167426,16.92352518,16.82898834,16.53058904,16.00000695,15.99999642
633781801.0000,20.61194586,15.64906963,11.82833300,18.89933028,16.93940210,16.82899077,16.53357773,16.00000734,15.99999642
635096701.0000,20.94505659,18.13781992,11.98298192,18.50426606,16.94511550,16.82899270,16.53654571,16.00000774,15.99999641
636411601.0000,20.99224914,19.68038761,12.60391853,17.94372918,16.94260309,16.82899410,16.53949286,16.00000817,15.99999640
637726501.0000,20.99880126,20.45411210,13.65554847,17.27949000,16.93768031,16.82899494,16.54241910,16.00000861,15.99999640
639041401.0000,20.99975418,20.79074853,14.96960452,16.57268205,16.92868240,16.82899524,16.54532435,16.00000907,15.99999639
640356301.0000,20.99990358,20.92368890,16.34182345,15.88285480,16.91429959,16.82899505,16.54820851,16.00000956,15.99999639
641671201.0000,20.99992883,20.97289200,17.59907094,15.27141405,16.89413960,16.82899448,16.55107151,16.00001006,15.99999638
642986101.0000,20.99993312,20.99037179,18.63894373,14.79379102,16.86712099,16.82899370,16.55391329,16.00001059,15.99999637
644301001.0000,20.99993405,20.99644151,19.43100378,14.49188839,16.83394917,16.82899285,16.55673379,16.00001114,15.99999637
645615901.0000,20.99993418,20.99853386,19.99515803,14.37708970,16.79702020,16.82899208,16.55953294,16.00001172,15.99999636
646930801.0000,20.99993437,20.99925847,20.37558608,14.42588199,16.76458200,16.82899151,16.56231071,16.00001232,15.99999635
648245701.0000,20.99993437,20.99951462,20.62098891,14.55655925,16.73969428,16.82899127,16.56506705,16.00001295,15.99999635
649560601.0000,20.99993453,20.99960683,20.77377031,14.82582768,16.72373117,16.82899149,16.56780192,16.00001360,15.99999634
650875501.0000,13.40195223,19.22560614,20.83283623,15.28696477,16.71794618,16.82899222,16.57051530,16.00001429,15.99999634
652190401.0000,11.38801101,16.35109138,20.74801865,15.86909940,16.72041673,16.82899350,16.57320715,16.00001500,15.99999633
653505301.0000,11.05490053,13.86213807,20.35845308,16.50570801,16.72530609,16.82899531,16.57587746,16.00001575,15.99999632
654820201.0000,11.00770864,12.31950584,19.58372032,17.14648821,16.73428385,16.82899761,16.57852622,16.00001652,15.99999632
656135101.0000,11.00115680,11.54576149,18.44735743,17.75334457,16.74868813,16.82900035,16.58115342,16.00001733,15.99999631
657450001.0000,11.00020428,11.20911812,17.08656648,18.29288105,16.76889588,16.82900341,16.58375905,16.00001818,15.99999631
658764901.0000,11.00005451,11.07617675,15.68892904,18.73272390,16.79600854,16.82900668,16.58634312,16.00001906,15.99999630
660079801.0000,11.00002895,11.02697293,14.41794519,19.03704866,16.82929056,16.82901004,16.58890564,16.00001998,15.99999630
661394701.0000,11.00002426,11.00949398,13.37064342,19.19462199,16.86634549,16.82901336,16.59144661,16.00002094,15.99999629
662709601.0000,11.00002346,11.00342390,12.57453104,19.18360029,16.89873088,16.82901647,16.59396606,16.00002194,15.99999628
664024501.0000,18.59800568,12.77522099,12.03741391,19.10168811,16.92354276,16.82901924,16.59646401,16.00002298,15.99999628
665339401.0000,20.61194757,15.64907239,11.82834022,18.89934573,16.93941982,16.82902156,16.59894048,16.00002406,15.99999627
666654301.0000,20.94505839,18.13782345,11.98298833,18.50428348,16.94513346,16.82902338,16.60139550,16.00002519,15.99999627
667969201.0000,20.99225094,19.68039210,12.60392331,17.94374791,16.94262120,16.82902467,16.60382911,16.00002637,15.99999626
669284101.0000,20.99880305,20.45411727,13.65555217,17.27950943,16.93769858,16.82902541,16.60624133,16.00002760,15.99999626
670599001.0000,20.99975596,20.79075410,14.96960781,16.57270157,16.92870087,16.82902561,16.60863222,16.00002888,15.99999625
671913901.0000,20.99990538,20.92369461,16.34182700,15.88287384,16.91431827,16.82902532,16.61100182,16.00003021,15.99999625
673228801.0000,20.99993064,20.97289779,17.59907530,15.27143210,16.89415849,16.82902465,16.61335017,16.00003159,15.99999624
674543701.0000,20.99993494,20.99037757,18.63894918,14.79380748,16.86714006,16.82902377,16.61567734,16.00003303,15.99999623
675858601.0000,20.99993586,20.99644731,19.43101039,14.49190312,16.83396839,16.82902282,16.61798338,16.00003453,15.99999623
677173501.0000,20.99993599,20.99853962,19.99516566,14.37710262,16.79703959,16.82902195,16.62026836,16.00003610,15.99999622
678488401.0000,20.99993618,20.99926425,20.37559454,14.42589446,16.76460118,16.82902128,16.62253233,16.00003772,15.99999622
679803301.0000,20.99993617,20.99952037,20.62099797,14.55657038,16.73971321,16.82902094,16.62477537,16.00003942,15.99999621
681118201.0000,20.99993633,20.99961260,20.77377979,14.82583698,16.72374981,16.82902105,16.62699755,16.00004118,15.99999621
682433101.0000,13.40195365,19.22561236,20.83284601,15.28697196,16.71796447,16.82902168,16.62919895,16.00004301,15.99999620
683748001.0000,11.38801207,16.35109754,20.74802890,15.86910532,16.72043505,16.82902286,16.63137964,16.00004491,15.99999620
685062901.0000,11.05490148,13.86214344,20.35846397,16.50571341,16.72532434,16.82902457,16.63353970,16.00004689,15.99999619
686377801.0000,11.00770955,12.31951028,19.58373199,17.14649364,16.73430194,16.82902676,16.63567923,16.00004895,15.99999619
687692701.0000,11.00115770,11.54576523,18.44736971,17.75335046,16.74870597,16.82902939,16.63779830,16.00005110,15.99999618
689007601.0000,11.00020517,11.20912145,17.08657895,18.29288774,16.76891346,16.82903235,16.63989701,16.00005332,15.99999618
690322501.0000,11.00005541,11.07617985,15.68894113,18.73273166,16.79602564,16.82903552,16.64197545,16.00005564,15.99999617
691637401.0000,11.00002985,11.02697594,14.41795643,19.03705777,16.82930725,16.82903879,16.64403372,16.00005805,15.99999617
692952301.0000,11.00002517,11.00949692,13.37065355,19.19463254,16.86636185,16.82904201,16.64607191,16.00006055,15.99999616
694267201.0000,11.00002437,11.00342682,12.57454002,19.18361246,16.89874720,16.82904502,16.64809013,16.00006314,15.99999616
695582101.0000,18.59800695,12.77522347,12.03742178,19.10170102,16.92355913,16.82904770,16.65008847,16.00006584,15.99999615
696897001.0000,20.61194916,15.64907496,11.82834696,18.89936014,16.93943633,16.82904993,16.65206704,16.00006865,15.99999615
698211901.0000,20.94506008,18.13782674,11.98299430,18.50429973,16.94515018,16.82905166,16.65402595,16.00007156,15.99999614
699526801.0000,20.99225262,19.68039630,12.60392776,17.94376538,16.94263805,16.82905286,16.65596531,16.00007458,15.99999614
700841701.0000,20.99880472,20.45412208,13.65555562,17.27952755,16.93771560,16.82905352,16.65788523,16.00007773,15.99999613
702156601.0000,20.99975762,20.79075930,14.96961087,16.57271978,16.92871807,16.82905364,16.65978581,16.00008099,15.99999613
703471501.0000,20.99990706,20.92369994,16.34183030,15.88289161,16.91433567,16.82905326,16.66166718,16.00008437,15.99999612
704786401.0000,20.99993233,20.97290319,17.59907936,15.27144895,16.89417608,16.82905251,16.66352945,16.00008789,15.99999612
706101301.0000,20.99993664,20.99038296,18.63895426,14.79382284,16.86715783,16.82905154,16.66537274,16.00009153,15.99999611
707416201.0000,20.99993756,20.99645272,19.43101655,14.49191687,16.83398631,16.82905051,16.66719717,16.00009532,15.99999611
708731101.0000,20.99993769,20.99854499,19.99517277,14.37711467,16.79705766,16.82904955,16.66900285,16.00009925,15.99999611
710046001.0000,20.99993787,20.99926963,20.37560243,14.42590608,16.76461904,16.82904880,16.67078991,16.00010332,15.99999610
711360901.0000,20.99993786,20.99952573,20.62100642,14.55658075,16.73973085,16.82904838,16.67255847,16.00010755,15.99999610
712675801.0000,20.99993801,20.99961797,20.77378864,14.82584564,16.72376718,16.82904840,16.67430866,16.00011193,15.99999609
713990701.0000,13.40195498,19.22561817,20.83285513,15.28697865,16.71798151,16.82904895,16.67604060,16.00011648,15.99999609
715305601.0000,11.38801306,16.35110329,20.74803845,15.86911084,16.72045212,16.82905003,16.67775441,16.00012120,15.99999608
716620501.0000,11.05490237,13.86214845,20.35847413,16.50571845,16.72534135,16.82905165,16.67945023,16.00012608,15.99999608
717935401.0000,11.00771041,12.31951443,19.58374288,17.14649870,16.73431880,16.82905376,16.68112819,16.00013115,15.99999607
719250301.0000,11.00115854,11.54576871,18.44738118,17.75335594,16.74872261,16.82905630,16.68278840,16.00013641,15.99999607
720565201.0000,11.00020600,11.20912456,17.08659059,18.29289397,16.76892984,16.82905918,16.68443101,16.00014185,15.99999607
721880101.0000,11.00005625,11.07618274,15.68895241,18.73273889,16.79604158,16.82906226,16.68605614,16.00014749,15.99999606
723195001.0000,11.00003069,11.02697874,14.41796693,19.03706626,16.82932281,16.82906544,16.68766392,16.00015334,15.99999606
724509901.0000,11.00002602,11.00949967,13.37066300,19.19464237,16.86637710,16.82906857,16.68925449,16.00015940,15.99999605
725824801.0000,11.00002522,11.00342956,12.57454840,19.18362381,16.89876240,16.82907151,16.69082798,16.00016567,15.99999605
727139701.0000,18.59800815,12.77522579,12.03742912,19.10171306,16.92357438,16.82907410,16.69238451,16.00017217,15.99999604
728454601.0000,20.61195065,15.64907736,11.82835325,18.89937359,16.93945172,16.82907625,16.69392423,16.00017891,15.99999604
729769501.0000,20.94506165,18.13782981,11.98299987,18.50431489,16.94516577,16.82907790,16.69544727,16.00018588,15.99999604
731084401.0000,20.99225419,19.68040021,12.60393192,17.94378169,16.94265377,16.82907903,16.69695376,16.00019310,15.99999603
732399301.0000,20.99880628,20.45412657,13.65555884,17.27954447,16.93773147,16.82907961,16.69844384,16.00020057,15.99999603
733714201.0000,20.99975917,20.79076415,14.96961373,16.57273679,16.92873410,16.82907965,16.69991764,16.00020830,15.99999603
735029101.0000,20.99990862,20.92370491,16.34183337,15.88290820,16.91435190,16.82907919,16.70137530,16.00021631,15.99999602
736344001.0000,20.99993390,20.97290823,17.59908314,15.27146467,16.89419249,16.82907837,16.70281694,16.00022459,15.99999602
737658901.0000,20.99993823,20.99038799,18.63895899,14.79383718,16.86717440,16.82907733,16.70424272,16.00023317,15.99999601
738973801.0000,20.99993914,20.99645777,19.43102229,14.49192971,16.83400302,16.82907622,16.70565275,16.00024204,15.99999601
740288701.0000,20.99993927,20.99855001,19.99517940,14.37712592,16.79707451,16.82907519,16.70704718,16.00025121,15.99999601
741603601.0000,20.99993944,20.99927466,20.37560980,14.42591694,16.76463571,16.82907435,16.70842614,16.00026070,15.99999600
742918501.0000,20.99993944,20.99953074,20.62101430,14.55659044,16.73974731,16.82907386,16.70978977,16.00027052,15.99999600
744233401.0000,20.99993957,20.99962299,20.77379689,14.82585373,16.72378339,16.82907380,16.71113820,16.00028067,15.99999600
745548301.0000,13.40195622,19.22562359,20.83286364,15.28698490,16.71799741,16.82907427,16.71247157,16.00029117,15.99999599
746863201.0000,11.38801399,16.35110867,20.74804737,15.86911598,16.72046805,16.82907528,16.71379001,16.00030202,15.99999599
748178101.0000,11.05490320,13.86215313,20.35848361,16.50572314,16.72535722,16.82907682,16.71509365,16.00031323,15.99999598
749493001.0000,11.00771120,12.31951831,19.58375305,17.14650342,16.73433453,16.82907885,16.71638264,16.00032483,15.99999598
750807901.0000,11.00115933,11.54577196,18.44739188,17.75336105,16.74873812,16.82908132,16.71765710,16.00033681,15.99999598
752122801.0000,11.00020678,11.20912746,17.08660146,18.29289979,16.76894512,16.82908411,16.71891716,16.00034919,15.99999597
753437701.0000,11.00005703,11.07618544,15.68896295,18.73274564,16.79605644,16.82908712,16.72016297,16.00036198,15.99999597
754752601.0000,11.00003148,11.02698136,14.41797673,19.03707419,16.82933732,16.82909022,16.72139465,16.00037520,15.99999597
756067501.0000,11.00002682,11.00950223,13.37067183,19.19465156,16.86639133,16.82909327,16.72261234,16.00038885,15.99999596
757382401.0000,11.00002602,11.00343211,12.57455623,19.18363441,16.89877659,16.82909613,16.72381617,16.00040295,15.99999596
758697301.0000,18.59800926,12.77522795,12.03743597,19.10172430,16.92358862,16.82909865,16.72500626,16.00041751,15.99999596
760012201.0000,20.61195204,15.64907959,11.82835912,18.89938614,16.93946608,16.82910073,16.72618276,16.00043254,15.99999596
761327101.0000,20.94506312,18.13783268,11.98300508,18.50432906,16.94518031,16.82910231,16.72734579,16.00044806,15.99999595
762642001.0000,20.99225565,19.68040386,12.60393579,17.94379693,16.94266844,16.82910336,16.72849548,16.00046409,15.99999595
763956901.0000,20.99880774,20.45413077,13.65556184,17.27956027,16.93774628,16.82910387,16.72963197,16.00048062,15.99999595
765271801.0000,20.99976061,20.79076867,14.96961639,16.57275268,16.92874907,16.82910384,16.73075538,16.00049769,15.99999594
766586701.0000,20.99991008,20.92370956,16.34183624,15.88292370,16.91436705,16.82910332,16.73186583,16.00051531,15.99999594
767901601.0000,20.99993538,20.97291294,17.59908667,15.27147937,16.89420780,16.82910242,16.73296347,16.00053348,15.99999594
769216501.0000,20.99993972,20.99039269,18.63896341,14.79385058,16.86718987,16.82910131,16.73404840,16.00055223,15.99999594
770531401.0000,20.99994062,20.99646248,19.43102765,14.49194170,16.83401862,16.82910014,16.73512077,16.00057157,15.99999593
771846301.0000,20.99994075,20.99855469,19.99518560,14.37713643,16.79709025,16.82909903,16.73618070,16.00059151,15.99999593
773161201.0000,20.99994091,20.99927936,20.37561667,14.42592708,16.76465127,16.82909813,16.73722831,16.00061208,15.99999593
774476101.0000,20.99994091,20.99953541,20.62102167,14.55659949,16.73976267,16.82909756,16.73826373,16.00063329,15.99999592
775791001.0000,20.99994104,20.99962768,20.77380460,14.82586128,16.72379852,16.82909744,16.73928708,16.00065516,15.99999592
777105901.0000,13.40195738,19.22562866,20.83287159,15.28699073,16.71801226,16.82909784,16.74029849,16.00067771,15.99999592
778420801.0000,11.38801485,16.35111369,20.74805570,15.86912078,16.72048293,16.82909877,16.74129807,16.00070094,15.99999592
779735701.0000,11.05490397,13.86215750,20.35849246,16.50572751,16.72537204,16.82910024,16.74228595,16.00072489,15.99999592
781050601.0000,11.00771194,12.31952193,19.58376255,17.14650781,16.73434921,16.82910220,16.74326225,16.00074957,15.99999591
782365501.0000,11.00116006,11.54577500,18.44740189,17.75336581,16.74875261,16.82910460,16.74422710,16.00077500,15.99999591
783680401.0000,11.00020750,11.20913017,17.08661162,18.29290521,16.76895938,16.82910732,16.74518060,16.00080120,15.99999591
784995301.0000,11.00005776,11.07618797,15.68897279,18.73275193,16.79607032,16.82911025,16.74612288,16.00082819,15.99999591
786310201.0000,11.00003221,11.02698381,14.41798589,19.03708159,16.82935087,16.82911328,16.74705406,16.00085599,15.99999591
787625101.0000,11.00002756,11.00950463,13.37068009,19.19466013,16.86640461,16.82911627,16.74797425,16.00088461,15.99999590
788940001.0000,11.00002676,11.00343450,12.57456355,19.18364432,16.89878983,16.82911906,16.74888358,16.00091409,15.99999590
790254901.0000,18.59801030,12.77522997,12.03744238,19.10173481,16.92360191,16.82912151,16.74978215,16.00094444,15.99999590
791569801.0000,20.61195334,15.64908169,11.82836461,18.89939788,16.93947948,16.82912352,16.75067008,16.00097569,15.99999590
792884701.0000,20.94506449,18.13783535,11.98300994,18.50434230,16.94519389,16.82912503,16.75154748,16.00100785,15.99999590
794199601.0000,20.99225702,19.68040728,12.60393942,17.94381117,16.94268214,16.82912602,16.75241448,16.00104095,15.99999590
795514501.0000,20.99880910,20.45413469,13.65556464,17.27957505,16.93776010,16.82912646,16.75327117,16.00107502,15.99999590
796829401.0000,20.99976196,20.79077291,14.96961887,16.57276753,16.92876305,16.82912637,16.75411767,16.00111007,15.99999590
798144301.0000,20.99991145,20.92371390,16.34183892,15.88293820,16.91438119,16.82912578,16.75495410,16.00114613,15.99999590
799459201.0000,20.99993675,20.97291734,17.59908997,15.27149310,16.89422210,16.82912482,16.75578056,16.00118323,15.99999589
800774101.0000,20.99994110,20.99039708,18.63896753,14.79386311,16.86720432,16.82912365,16.75659716,16.00122139,15.99999589
802089001.0000,20.99994200,20.99646689,19.43103266,14.49195291,16.83403320,16.82912241,16.75740400,16.00126063,15.99999589
803403901.0000,20.99994214,20.99855907,19.99519139,14.37714625,16.79710495,16.82912124,16.75820120,16.00130099,15.99999589
804718801.0000,20.99994229,20.99928375,20.37562310,14.42593656,16.76466581,16.82912028,16.75898887,16.00134248,15.99999589
806033701.0000,20.99994228,20.99953978,20.62102855,14.55660794,16.73977702,16.82911964,16.75976710,16.00138514,15.99999589
807348601.0000,20.99994240,20.99963206,20.77381181,14.82586834,16.72381265,16.82911946,16.76053600,16.00142899,15.99999589
808663501.0000,13.40195846,19.22563339,20.83287902,15.28699618,16.71802613,16.82911979,16.76129568,16.00147406,15.99999589
809978401.0000,11.38801566,16.35111838,20.74806349,15.86912526,16.72049682,16.82912066,16.76204624,16.00152038,15.99999589
811293301.0000,11.05490470,13.86216159,20.35850074,16.50573160,16.72538588,16.82912206,16.76278778,16.00156798,15.99999590
812608201.0000,11.00771264,12.31952532,19.58377143,17.14651192,16.73436293,16.82912396,16.76352040,16.00161689,15.99999590
813923101.0000,11.00116075,11.54577784,18.44741124,17.75337026,16.74876614,16.82912629,16.76424420,16.00166713,15.99999590
815238001.0000,11.00020818,11.20913270,17.08662112,18.29291028,16.76897270,16.82912894,16.76495928,16.00171874,15.99999590
816552901.0000,11.00005844,11.07619032,15.68898200,18.73275782,16.79608329,16.82913181,16.76566575,16.00177175,15.99999590
817867801.0000,11.00003290,11.02698610,14.41799446,19.03708850,16.82936353,16.82913478,16.76636369,16.00182619,15.99999590
819182701.0000,11.00002825,11.00950687,13.37068780,19.19466814,16.86641702,16.82913770,16.76705321,16.00188209,15.99999590
820497601.0000,11.00002745,11.00343673,12.57457039,19.18365357,16.89880221,16.82914042,16.76773440,16.00193949,15.99999590
821812501.0000,18.59801127,12.77523185,12.03744837,19.10174463,16.92361432,16.82914281,16.76840735,16.00199841,15.99999591
823127401.0000,20.61195455,15.64908364,11.82836974,18.89940884,16.93949201,16.82914476,16.76907216,16.00205890,15.99999591
824442301.0000,20.94506577,18.13783786,11.98301448,18.50435468,16.94520658,16.82914621,16.76972893,16.00212098,15.99999591
825757201.0000,20.99225830,19.68041047,12.60394280,17.94382449,16.94269493,16.82914713,16.77037774,16.00218469,15.99999591
827072101.0000,20.99881037,20.45413836,13.65556725,17.27958886,16.93777302,16.82914752,16.77101868,16.00225006,15.99999592
828387001.0000,20.99976323,20.79077686,14.96962119,16.57278142,16.92877610,16.82914736,16.77165185,16.00231713,15.99999592
829701901.0000,20.99991272,20.92371795,16.34184142,15.88295175,16.91439441,16.82914671,16.77227734,16.00238595,15.99999592
831016801.0000,20.99993804,20.97292146,17.59909305,15.27150595,16.89423546,16.82914570,16.77289524,16.00245653,15.99999592
832331701.0000,20.99994240,20.99040119,18.63897139,14.79387482,16.86721783,16.82914447,16.77350563,16.00252892,15.99999593
833646601.0000,20.99994329,20.99647101,19.43103734,14.49196339,16.83404681,16.82914317,16.77410859,16.00260316,15.99999593
834961501.0000,20.99994343,20.99856317,19.99519680,14.37715544,16.79711868,16.82914194,16.77470423,16.00267929,15.99999593
836276401.0000,20.99994357,20.99928786,20.37562910,14.42594542,16.76467940,16.82914092,16.77529262,16.00275735,15.99999594
837591301.0000,20.99994357,20.99954387,20.62103498,14.55661585,16.73979043,16.82914023,16.77587384,16.00283736,15.99999594
838906201.0000,20.99994368,20.99963616,20.77381855,14.82587493,16.72382586,16.82913998,16.77644799,16.00291938,15.99999594
840221101.0000,13.40195948,19.22563782,20.83288596,15.28700127,16.71803909,16.82914025,16.77701514,16.00300345,15.99999595
841536001.0000,11.38801641,16.35112277,20.74807077,15.86912945,16.72050980,16.82914106,16.77757537,16.00308960,15.99999595
842850901.0000,11.05490537,13.86216541,20.35850849,16.50573542,16.72539881,16.82914241,16.77812877,16.00317787,15.99999596
844165801.0000,11.00771329,12.31952848,19.58377974,17.14651576,16.73437575,16.82914424,16.77867541,16.00326832,15.99999596
845480701.0000,11.00116139,11.54578050,18.44741998,17.75337442,16.74877879,16.82914651,16.77921539,16.00336097,15.99999597
846795601.0000,11.00020882,11.20913507,17.08663001,18.29291502,16.76898516,16.82914911,16.77974877,16.00345588,15.99999597
848110501.0000,11.00005908,11.07619253,15.68899061,18.73276332,16.79609541,16.82915192,16.78027563,16.00355309,15.99999598
849425401.0000,11.00003354,11.02698824,14.41800247,19.03709496,16.82937536,16.82915482,16.78079605,16.00365264,15.99999598
850740301.0000,11.00002890,11.00950896,13.37069502,19.19467563,16.86642861,16.82915768,16.78131011,16.00375457,15.99999599
852055201.0000,11.00002810,11.00343881,12.57457679,19.18366223,16.89881377,16.82916035,16.78181788,16.00385894,15.99999599
853370101.0000,18.59801218,12.77523362,12.03745397,19.10175381,16.92362593,16.82916267,16.78231943,16.00396578,15.99999600
854685001.0000,20.61195569,15.64908547,11.82837453,18.89941910,16.93950372,16.82916456,16.78281485,16.00407515,15.99999601
855999901.0000,20.94506697,18.13784020,11.98301873,18.50436625,16.94521845,16.82916596,16.78330420,16.00418708,15.99999601
857314801.0000,20.99225949,19.68041345,12.60394596,17.94383694,16.94270689,16.82916682,16.78378755,16.00430163,15.99999602
858629701.0000,20.99881157,20.45414179,13.65556970,17.27960178,16.93778510,16.82916715,16.78426499,16.00441885,15.99999603
859944601.0000,20.99976441,20.79078057,14.96962336,16.57279441,16.92878831,16.82916694,16.78473657,16.00453877,15.99999604
861259501.0000,20.99991391,20.92372175,16.34184375,15.88296443,16.91440676,16.82916624,16.78520237,16.00466146,15.99999605
862574401.0000,20.99993924,20.97292531,17.59909593,15.27151796,16.89424796,16.82916517,16.78566245,16.00478696,15.99999606
863889301.0000,20.99994361,20.99040503,18.63897499,14.79388577,16.86723045,16.82916388,16.78611690,16.00491532,15.99999607
865204201.0000,20.99994450,20.99647487,19.43104172,14.49197320,16.83405955,16.82916253,16.78656577,16.00504658,15.99999608
866519101.0000,20.99994464,20.99856700,19.99520186,14.37716403,16.79713152,16.82916125,16.78700912,16.00518081,15.99999609
867834001.0000,20.99994478,20.99929170,20.37563472,14.42595371,16.76469210,16.82916017,16.78744704,16.00531805,15.99999610
869148901.0000,20.99994477,20.99954769,20.62104100,14.55662324,16.73980297,16.82915943,16.78787958,16.00545836,15.99999611
870463801.0000,20.99994488,20.99964000,20.77382485,14.82588110,16.72383821,16.82915912,16.78830680,16.00560177,15.99999612
871778701.0000,13.40196043,19.22564196,20.83289246,15.28700603,16.71805121,16.82915934,16.78872878,16.00574836,15.99999614
873093601.0000,11.38801712,16.35112687,20.74807758,15.86913337,16.72052194,16.82916010,16.78914557,16.00589817,15.99999615
874408501.0000,11.05490600,13.86216899,20.35851573,16.50573899,16.72541091,16.82916139,16.78955724,16.00605125,15.99999616
875723401.0000,11.00771390,12.31953145,19.58378751,17.14651934,16.73438774,16.82916316,16.78996385,16.00620766,15.99999618
877038301.0000,11.00116199,11.54578298,18.44742817,17.75337830,16.74879062,16.82916538,16.79036546,16.00636745,15.99999619
878353201.0000,11.00020941,11.20913729,17.08663832,18.29291944,16.76899680,16.82916792,16.79076213,16.00653068,15.99999621
879668101.0000,11.00005968,11.07619459,15.68899867,18.73276846,16.79610674,16.82917067,16.79115393,16.00669741,15.99999623
880983001.0000,11.00003414,11.02699024,14.41800996,19.03710101,16.82938642,16.82917352,16.79154091,16.00686768,15.99999625
882297901.0000,11.00002951,11.00951092,13.37070177,19.19468264,16.86643946,16.82917633,16.79192312,16.00704155,15.99999626
883612801.0000,11.00002871,11.00344076,12.57458277,19.18367032,16.89882459,16.82917894,16.79230063,16.00721909,15.99999628
884927701.0000,18.59801303,12.77523527,12.03745921,19.10176239,16.92363678,16.82918121,16.79267350,16.00740034,15.99999630
886242601.0000,20.61195675,15.64908718,11.82837902,18.89942870,16.93951467,16.82918305,16.79304178,16.00758537,15.99999632
887557501.0000,20.94506809,18.13784239,11.98302271,18.50437708,16.94522954,16.82918439,16.79340553,16.00777423,15.99999635
888872401.0000,20.99226061,19.68041624,12.60394892,17.94384859,16.94271808,16.82918520,16.79376480,16.00796699,15.99999637
890187301.0000,20.99881268,20.45414499,13.65557198,17.27961387,16.93779640,16.82918548,16.79411964,16.00816369,15.99999639
891502201.0000,20.99976551,20.79078403,14.96962539,16.57280657,16.92879973,16.82918522,16.79447012,16.00836440,15.99999642
892817101.0000,20.99991503,20.92372530,16.34184594,15.88297629,16.91441832,16.82918447,16.79481628,16.00856915,15.99999644
894132001.0000,20.99994037,20.97292891,17.59909862,15.27152921,16.89425964,16.82918334,16.79515818,16.00877793,15.99999647
